trans_date_trans_time,merchant,category,amt,gender,city,state,zip,city_pop,job,hour,day,month,day_of_week,age,distance,is_fraud,fraud_label,fraud_prob,predicted_fraud,predicted_label,risk_level,lat,long,merch_lat,merch_long
2019-01-01 10:00:51,fraud_Herzog Ltd,misc_pos,54.74,F,Walnut Ridge,AR,72476,7155,"Engineer, control and instrumentation",10,1,1,1,41,0.7325919327347271,0,Legitimate,0.0148333333333333,0,Legitimate,Low,36.0244,-90.9288,36.307102,-90.252952
2019-01-01 10:01:01,fraud_Vandervort-Funk,grocery_pos,201.35,F,Goodrich,MI,48438,6951,Learning disability nurse,10,1,1,1,33,0.9865999906760554,0,Legitimate,0.0528968253968254,0,Legitimate,Low,42.9147,-83.4845,43.723141,-84.050011
2019-01-01 10:03:34,fraud_Parisian and Sons,gas_transport,53.3,M,Kent,OR,97033,60,Museum education officer,10,1,1,1,76,0.7037081719470075,0,Legitimate,0.06003663003663,0,Legitimate,Low,45.0838,-120.6649,44.381944,-120.715923
2019-01-01 10:06:03,fraud_Skiles-Ankunding,grocery_net,36.52,M,Thida,AR,72165,111,Careers information officer,10,1,1,1,18,1.147016185254587,0,Legitimate,0.0371666666666666,0,Legitimate,Low,35.5762,-91.4539,34.68178,-92.171994
2019-01-01 10:06:22,"fraud_Raynor, Feest and Miller",gas_transport,68.67,M,Saint Bonaventure,NY,14778,1453,Toxicologist,10,1,1,1,44,0.1901289924367141,0,Legitimate,0.0485238095238095,0,Legitimate,Low,42.2701,-78.6847,42.135141,-78.55077800000001
2019-01-01 10:06:28,"fraud_Yost, Block and Koepp",misc_pos,48.02,M,Tower Hill,IL,62571,1532,Radio broadcast assistant,10,1,1,1,38,1.1249603731625413,0,Legitimate,0.0579264069264069,0,Legitimate,Low,39.39,-88.9597,40.375969,-89.501365
2019-01-01 10:06:41,fraud_Volkman Ltd,misc_net,95.89,M,Zaleski,OH,45698,341,Accounting technician,10,1,1,1,40,0.7715259722011961,0,Legitimate,0.0400238095238095,0,Legitimate,Low,39.283,-82.3977,39.47191,-83.145741
2019-01-01 10:07:39,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,40.73,M,Oakland,CA,94619,381459,Barista,10,1,1,1,44,0.9204037703366786,0,Legitimate,0.0270396825396825,0,Legitimate,Low,37.7878,-122.1884,37.228485,-122.91936499999998
2019-01-01 10:07:46,"fraud_Little, Gutmann and Lynch",shopping_net,1.35,F,Blackville,SC,29817,4913,Technical brewer,10,1,1,1,52,1.0709248637121995,0,Legitimate,0.0198968253968254,0,Legitimate,Low,33.3645,-81.2718,34.114794,-82.03595899999999
2019-01-01 10:08:15,fraud_Cummings LLC,gas_transport,96.96,F,Montrose,NY,10548,3487,Race relations officer,10,1,1,1,58,1.1028491303532977,0,Legitimate,0.0535100732600732,0,Legitimate,Low,41.2496,-73.9446,40.549865,-74.797036
2019-01-01 10:08:17,"fraud_Greenholt, Jacobi and Gleason",gas_transport,73.11,F,Fields Landing,CA,95537,276,"Scientist, audiological",10,1,1,1,89,0.6832372456863031,0,Legitimate,0.0389697802197802,0,Legitimate,Low,40.7268,-124.2174,41.359602,-123.959767
2019-01-01 10:08:23,fraud_Turcotte-Halvorson,misc_pos,23.17,M,Parker Dam,CA,92267,126,Marketing executive,10,1,1,1,26,1.242216125800979,0,Legitimate,0.1711583694083694,0,Legitimate,Low,34.298,-114.156,33.352532000000004,-114.961724
2019-01-01 10:08:53,fraud_Kutch and Sons,grocery_pos,105.68,F,Fenelton,PA,16034,2054,Operations geologist,10,1,1,1,55,0.9386223282241904,0,Legitimate,0.0141648351648351,0,Legitimate,Low,40.8555,-79.7372,41.77648,-79.918329
2019-01-01 10:08:54,fraud_Conroy-Cruickshank,gas_transport,49.18,F,Rule,TX,79548,932,"Physicist, medical",10,1,1,1,64,0.4247528963173819,0,Legitimate,0.0,0,Legitimate,,33.0771,-99.959,33.346489,-99.630603
2019-01-01 10:09:31,fraud_Schmitt Inc,gas_transport,63.05,M,Cadiz,KY,42211,13422,Commissioning editor,10,1,1,1,57,0.7417316083901212,0,Legitimate,0.0338095238095238,0,Legitimate,Low,36.802,-87.8286,36.645521,-87.103562
2019-01-01 10:09:51,fraud_McDermott-Weimann,grocery_pos,97.45,F,Rocky Mount,MO,65072,1847,Tax inspector,10,1,1,1,30,1.0705627504831252,0,Legitimate,0.0066666666666666,0,Legitimate,Low,38.2911,-92.7059,39.228231,-92.188319
2019-01-01 10:10:27,fraud_Huels-Nolan,gas_transport,70.17,M,Zaleski,OH,45698,341,Accounting technician,10,1,1,1,40,1.3636054846490573,0,Legitimate,0.0732460317460317,0,Legitimate,Low,39.283,-82.3977,38.340454,-81.412293
2019-01-01 10:11:08,fraud_Jaskolski-Vandervort,misc_net,4.35,M,Weeping Water,NE,68463,1517,Dealer,10,1,1,1,67,0.4906125751924864,0,Legitimate,0.0306111111111111,0,Legitimate,Low,40.8731,-96.1528,40.542864,-96.515629
2019-01-01 10:11:43,fraud_Koelpin and Sons,misc_net,3.06,M,Birmingham,AL,35229,493806,Musician,10,1,1,1,38,0.7348846582586814,0,Legitimate,0.0589691697191697,0,Legitimate,Low,33.4629,-86.7904,33.030640000000005,-87.384712
2019-01-01 10:12:23,fraud_Kuhic LLC,shopping_net,1.13,F,Coleharbor,ND,58531,307,Make,10,1,1,1,88,0.9423839202925712,0,Legitimate,0.0295119047619047,0,Legitimate,Low,47.5196,-101.2332,47.065799,-102.059125
2019-01-01 10:12:48,fraud_Kerluke PLC,misc_net,1.63,M,Moab,UT,84532,9772,Location manager,10,1,1,1,29,0.4393762575652002,0,Legitimate,0.0399523809523809,0,Legitimate,Low,38.5677,-109.5271,38.208416,-109.274184
2019-01-01 10:12:53,fraud_DuBuque LLC,grocery_pos,155.06,F,Falls City,TX,78113,2435,"Engineer, mining",10,1,1,1,51,1.0105215178891611,0,Legitimate,0.0549797702297702,0,Legitimate,Low,28.9814,-98.0156,29.625254,-97.236751
2019-01-01 10:14:15,fraud_Miller-Harris,misc_net,10.96,M,Moriarty,NM,87035,7268,"Therapist, art",10,1,1,1,30,0.5161481730792022,0,Legitimate,0.1054145021645021,0,Legitimate,Low,34.9889,-106.0609,35.430223,-105.793238
2019-01-01 10:14:19,fraud_Heaney-Marquardt,entertainment,22.32,F,Paradise Valley,AZ,85253,17047,Building surveyor,10,1,1,1,83,0.5807491360725386,0,Legitimate,0.0816074481074481,0,Legitimate,Low,33.5494,-111.9565,34.041368,-112.265105
2019-01-01 10:14:48,fraud_Skiles-Ankunding,grocery_net,30.79,F,North Wilkesboro,NC,28659,21134,Dispensing optician,10,1,1,1,34,0.991125669484955,0,Legitimate,0.0344444444444444,0,Legitimate,Low,36.2017,-81.1286,37.192486,-81.102654
2019-01-01 10:15:18,fraud_Pfeffer LLC,grocery_net,47.34,M,Southfield,MI,48034,75830,"Engineer, automotive",10,1,1,1,44,0.7044242308793726,0,Legitimate,0.0236666666666666,0,Legitimate,Low,42.4969,-83.2911,42.160121,-83.909803
2019-01-01 10:15:22,fraud_Koepp-Witting,grocery_pos,151.43,F,Hudson,KS,67545,215,Probation officer,10,1,1,1,50,1.1098060351358685,0,Legitimate,0.0266666666666666,0,Legitimate,Low,38.1485,-98.6408,37.223318,-99.25375
2019-01-01 10:15:32,fraud_Miller-Hauck,grocery_pos,56.96,M,Glade Spring,VA,24340,5657,Clinical psychologist,10,1,1,1,31,1.1404133141124693,0,Legitimate,0.0205833333333333,0,Legitimate,Low,36.7779,-81.7676,37.666961,-81.05337800000001
2019-01-01 10:16:10,fraud_Ernser-Lynch,food_dining,85.11,M,Powell,TN,37849,25459,"Teacher, special educational needs",10,1,1,1,49,0.9220475012156348,0,Legitimate,0.028280303030303,0,Legitimate,Low,36.0435,-84.04,36.950587,-83.874577
2019-01-01 10:16:14,fraud_Torp-Labadie,gas_transport,44.69,F,Slayden,TN,37165,70,Prison officer,10,1,1,1,62,0.6169920422647269,0,Legitimate,0.0402857142857142,0,Legitimate,Low,36.2835,-87.4581,36.782047,-87.094603
2019-01-01 10:16:36,fraud_Stracke-Lemke,grocery_pos,206.13,F,Jermyn,PA,18433,6508,Training and development officer,10,1,1,1,37,0.1199933999226613,0,Legitimate,0.0411666666666666,0,Legitimate,Low,41.5744,-75.5881,41.459005,-75.5552
2019-01-01 10:17:56,fraud_Koepp-Witting,grocery_pos,221.2,F,Goodrich,MI,48438,6951,Learning disability nurse,10,1,1,1,33,0.9958733133712286,0,Legitimate,0.049,0,Legitimate,Low,42.9147,-83.4845,42.629073,-84.43853399999999
2019-01-01 10:17:58,fraud_Kutch LLC,gas_transport,72.19,F,O Brien,TX,79539,178,Warden/ranger,10,1,1,1,35,1.0921044916659646,0,Legitimate,0.0429761904761904,0,Legitimate,Low,33.3749,-99.8473,32.470614000000005,-100.459639
2019-01-01 10:18:01,fraud_Kuhic Inc,grocery_pos,198.66,F,Bristol,PA,19007,21125,"Administrator, charities/voluntary organisations",10,1,1,1,33,0.9500926042160316,0,Legitimate,0.0608809523809523,0,Legitimate,Low,40.1159,-74.8536,40.171215,-73.905119
2019-01-01 10:19:45,fraud_Koepp-Parker,grocery_pos,180.26,F,Washington,DC,20036,601723,Prison officer,10,1,1,1,32,0.8007668427825898,0,Legitimate,0.0572077922077922,0,Legitimate,Low,38.9087,-77.0414,39.584664,-77.470702
2019-01-01 10:20:21,fraud_Vandervort-Funk,grocery_pos,97.74,M,Cokeburg,PA,15324,632,Dealer,10,1,1,1,29,0.3948572518265357,0,Legitimate,0.0332857142857142,0,Legitimate,Low,40.1008,-80.0652,40.263838,-79.705574
2019-01-01 10:20:58,"fraud_Jenkins, Hauck and Friesen",gas_transport,62.32,M,Fulton,OH,43321,267,Facilities manager,10,1,1,1,13,1.0560253076517518,0,Legitimate,0.0398412698412698,0,Legitimate,Low,40.4971,-82.8342,41.19448,-82.041199
2019-01-01 10:21:29,fraud_Kiehn Inc,grocery_pos,185.82,F,Umatilla,FL,32784,11432,Private music teacher,10,1,1,1,32,0.8727867893391807,0,Legitimate,0.0109615384615384,0,Legitimate,Low,28.9254,-81.6801,28.512323,-82.44894599999999
2019-01-01 10:22:21,fraud_Heller-Langosh,gas_transport,68.35,F,Hooper,NE,68031,1745,"Engineer, automotive",10,1,1,1,45,0.8258777544818666,0,Legitimate,0.0181168831168831,0,Legitimate,Low,41.6414,-96.5232,41.893432,-95.736718
2019-01-01 10:26:03,"fraud_Bernier, Streich and Jewess",grocery_net,105.43,F,Saint Amant,LA,70774,10076,"Surveyor, rural practice",10,1,1,1,41,0.4535813485054361,0,Legitimate,0.0173333333333333,0,Legitimate,Low,30.2385,-90.8435,30.209856,-90.390824
2019-01-01 10:26:13,fraud_Kiehn-Emmerich,grocery_pos,44.73,M,New Holstein,WI,53061,5196,Child psychotherapist,10,1,1,1,40,1.159331357002822,0,Legitimate,0.0229126984126984,0,Legitimate,Low,43.9446,-88.0911,44.891133,-88.760521
2019-01-01 10:26:35,fraud_Cartwright-Harris,grocery_pos,80.02,F,Clayton,OK,74536,1760,Occupational psychologist,10,1,1,1,46,0.5424410047184891,0,Legitimate,0.0106666666666666,0,Legitimate,Low,34.5906,-95.38,34.669256,-95.916708
2019-01-01 10:26:39,"fraud_Schmeler, Bashirian and Price",shopping_net,100.1,M,Shelter Island,NY,11964,1858,Clinical biochemist,10,1,1,1,34,0.9118704729318772,0,Legitimate,0.0442763157894736,0,Legitimate,Low,41.06399999999999,-72.3366,40.543122,-71.588139
2019-01-01 10:27:02,"fraud_Labadie, Treutel and Bode",shopping_net,26.29,M,Cuyahoga Falls,OH,44223,47772,Equities trader,10,1,1,1,52,0.6247892865414676,0,Legitimate,0.0144999999999999,0,Legitimate,Low,41.1464,-81.5107,40.663856,-81.113821
2019-01-01 10:27:53,fraud_Rempel Inc,shopping_net,118.62,M,Comfrey,MN,56019,914,Health and safety adviser,10,1,1,1,74,0.8245226186588206,0,Legitimate,0.0070833333333333,0,Legitimate,Low,44.1111,-94.9134,43.483406,-95.448038
2019-01-01 10:29:29,fraud_Auer-West,shopping_net,1433.54,F,Cascade Locks,OR,97014,1288,Barrister,10,1,1,1,82,0.3450882009573738,0,Legitimate,0.5412661782661782,1,Fraudulent,Medium,45.67100000000001,-121.8686,45.873314,-121.589038
2019-01-01 10:30:25,"fraud_Johnston, Nikolaus and Maggio",grocery_net,66.45,M,Saint James City,FL,33956,3776,Sport and exercise psychologist,10,1,1,1,42,0.6351741315261565,0,Legitimate,0.0332472527472527,0,Legitimate,Low,26.529,-82.0916,26.859744,-81.54933199999999
2019-01-01 10:30:44,"fraud_Zboncak, Rowe and Murazik",shopping_net,5.74,M,Parks,AZ,86018,759,"Geologist, engineering",10,1,1,1,61,0.5050775079579383,0,Legitimate,0.0707248217468805,0,Legitimate,Low,35.2563,-111.95,35.261173,-111.444946
2019-01-01 10:32:43,"fraud_Kuhic, Bins and Pfeffer",shopping_net,76.47,M,Margaretville,NY,12455,1988,Environmental health practitioner,10,1,1,1,40,0.5223125338884692,0,Legitimate,0.013859649122807,0,Legitimate,Low,42.1852,-74.6178,42.290096000000005,-74.10612900000001
2019-01-01 10:34:37,"fraud_Cremin, Hamill and Reichel",misc_pos,35.77,F,Lebanon,VA,24266,9521,"Teacher, English as a foreign language",10,1,1,1,41,0.9479428848701756,0,Legitimate,0.0346413110698825,0,Legitimate,Low,36.8809,-82.0956,35.947276,-82.25974000000001
2019-01-01 10:35:16,fraud_Kozey-Boehm,shopping_net,270.5,M,Springfield,GA,31329,9034,"Therapist, occupational",10,1,1,1,49,0.4126126596567332,0,Legitimate,0.3424645909645909,0,Legitimate,Medium,32.3697,-81.3618,32.140697,-81.70503000000001
2019-01-01 10:35:54,fraud_Koepp-Parker,grocery_pos,85.35,M,Cokeburg,PA,15324,632,Dealer,10,1,1,1,29,0.6340542037980638,0,Legitimate,0.0115,0,Legitimate,Low,40.1008,-80.0652,40.733695,-80.103523
2019-01-01 10:37:19,fraud_Bauch-Raynor,grocery_pos,146.33,M,Vinton,CA,96135,128,Education administrator,10,1,1,1,52,0.6681554550140257,0,Legitimate,0.0469487179487179,0,Legitimate,Low,40.0235,-120.7986,39.892043,-121.453696
2019-01-01 10:37:58,"fraud_Gottlieb, Considine and Schultz",shopping_net,98.25,M,Christine,ND,58015,291,Television floor manager,10,1,1,1,27,0.7608802709454445,0,Legitimate,0.0496666666666666,0,Legitimate,Low,46.5522,-96.7909,46.837233000000005,-97.496375
2019-01-01 10:38:22,fraud_Schmidt and Sons,shopping_net,93.84,M,Alder,MT,59710,286,Chief of Staff,10,1,1,1,29,0.7146617620420214,0,Legitimate,0.0440984848484848,0,Legitimate,Low,45.1939,-112.0568,45.286095,-112.76549
2019-01-01 10:40:20,fraud_Hudson-Grady,shopping_pos,7.29,M,Roseland,NE,68973,463,"Nurse, mental health",10,1,1,1,70,0.729250649017877,0,Legitimate,0.01625,0,Legitimate,Low,40.4591,-98.5551,40.039238,-97.958843
2019-01-01 10:40:48,fraud_Heidenreich PLC,grocery_pos,58.91,M,Fayetteville,NC,28314,238602,"Scientist, research (maths)",10,1,1,1,25,0.6562844209433936,0,Legitimate,0.0310833333333333,0,Legitimate,Low,35.0583,-79.008,35.583427,-79.401638
2019-01-01 10:41:51,"fraud_Heller, Gutmann and Zieme",grocery_pos,120.69,F,Westfir,OR,97492,597,Forensic psychologist,10,1,1,1,57,0.9000507901457555,0,Legitimate,0.0461193806193806,0,Legitimate,Low,43.7575,-122.481,44.642041,-122.647369
2019-01-01 10:42:40,fraud_Kemmer-Reinger,grocery_net,112.11,F,Tiptonville,TN,38079,5577,Geochemist,10,1,1,1,54,0.6712532304287249,0,Legitimate,0.0716821511821511,0,Legitimate,Low,36.3846,-89.4649,36.706665,-90.053844
2019-01-01 10:42:58,fraud_Huels-Hahn,gas_transport,64.39,M,Tyaskin,MD,21865,470,Music tutor,10,1,1,1,53,0.8989743613479799,0,Legitimate,0.0443787878787878,0,Legitimate,Low,38.2833,-75.8465,37.70762,-75.156031
2019-01-01 10:44:21,fraud_Stoltenberg-Beatty,shopping_pos,6.73,M,Paulding,OH,45879,6284,Secondary school teacher,10,1,1,1,82,0.8649308515072188,0,Legitimate,0.0315873015873015,0,Legitimate,Low,41.141000000000005,-84.5722,41.794065,-85.139308
2019-01-01 10:45:04,"fraud_Streich, Hansen and Veum",gas_transport,72.54,F,Mifflin,PA,17058,1909,Mining engineer,10,1,1,1,64,1.0787894728036544,0,Legitimate,0.0401525974025974,0,Legitimate,Low,40.5553,-77.4001,41.014694,-76.424014
2019-01-01 10:45:15,fraud_DuBuque LLC,grocery_pos,176.63,F,Fort Myers,FL,33967,224256,Paramedic,10,1,1,1,33,0.266886913086793,0,Legitimate,0.0372700501253132,0,Legitimate,Low,26.4722,-81.8122,26.258936,-81.972659
2019-01-01 10:45:31,fraud_Kuphal-Bartoletti,misc_net,2.55,F,Campbell,NE,68932,493,"Surveyor, minerals",10,1,1,1,78,1.0136998855129653,0,Legitimate,0.0106666666666666,0,Legitimate,Low,40.2967,-98.737,39.451595000000005,-99.296808
2019-01-01 10:46:23,fraud_Smitham-Schiller,grocery_net,88.26,F,Lake Oswego,OR,97034,42817,Planning and development surveyor,10,1,1,1,36,1.2824156183238735,0,Legitimate,0.0449126984126984,0,Legitimate,Low,45.4093,-122.6847,44.486464,-123.575185
2019-01-01 10:47:11,"fraud_Adams, Kovacek and Kuhlman",grocery_net,47.54,M,Athena,OR,97813,1302,Dealer,10,1,1,1,42,0.2940692119229748,0,Legitimate,0.068047619047619,0,Legitimate,Low,45.8289,-118.4971,45.542176,-118.562415
2019-01-01 10:47:44,"fraud_Casper, Hand and Zulauf",grocery_pos,104.72,F,Tulsa,OK,74130,413574,Bookseller,10,1,1,1,50,0.4224658220353395,0,Legitimate,0.0248809523809523,0,Legitimate,Low,36.2395,-95.9596,35.973412,-95.631462
2019-01-01 10:47:51,fraud_Kilback LLC,grocery_pos,49.12,M,Laredo,TX,78040,248858,Video editor,10,1,1,1,47,0.9521695503790272,0,Legitimate,0.0636987179487179,0,Legitimate,Low,27.5155,-99.4986,26.783585,-100.107638
2019-01-01 10:48:26,fraud_Rempel PLC,grocery_net,55.95,M,Burke,VA,22015,43102,Health visitor,10,1,1,1,68,0.8515493473252082,0,Legitimate,0.0659599567099567,0,Legitimate,Low,38.7894,-77.2818,38.465027,-78.069149
2019-01-01 10:49:06,fraud_McGlynn-Jaskolski,misc_pos,19.96,F,Walnut Ridge,AR,72476,7155,"Engineer, control and instrumentation",10,1,1,1,41,1.031706705381423,0,Legitimate,0.2123651218062981,0,Legitimate,Low,36.0244,-90.9288,35.31118,-90.183323
2019-01-01 10:50:07,fraud_Goodwin-Nitzsche,grocery_pos,118.12,F,Eugene,OR,97403,191096,"Scientist, physiological",10,1,1,1,54,1.2046458830714584,0,Legitimate,0.0445454545454545,0,Legitimate,Low,44.0385,-123.0614,44.739051,-122.0814
2019-01-01 10:50:54,fraud_Cummerata-Jones,gas_transport,72.28,M,Parker,CO,80138,84861,Materials engineer,10,1,1,1,86,0.9428378630093291,0,Legitimate,0.0276111111111111,0,Legitimate,Low,39.5102,-104.7216,40.448668,-104.63093
2019-01-01 10:51:04,"fraud_Tillman, Dickinson and Labadie",gas_transport,44.16,F,Henderson,WV,25106,642,Building services engineer,10,1,1,1,72,0.8376382326326769,0,Legitimate,0.0279166666666666,0,Legitimate,Low,38.8265,-82.1364,39.575772,-81.761928
2019-01-01 10:52:27,fraud_Hills-Witting,shopping_net,8.24,F,Dunlevy,PA,15432,427,Mining engineer,10,1,1,1,67,0.8512343616519503,0,Legitimate,0.0284999999999999,0,Legitimate,Low,40.1151,-79.8627,39.583584,-79.197801
2019-01-01 10:52:40,fraud_Miller-Harris,misc_net,7.81,M,Detroit,MI,48206,673342,Trading standards officer,10,1,1,1,72,0.9002828585644626,0,Legitimate,0.1474491341991342,0,Legitimate,Low,42.3749,-83.1087,43.171997,-83.527204
2019-01-01 10:52:57,fraud_Bradtke PLC,grocery_pos,71.65,M,Wauchula,FL,33873,14742,Teaching laboratory technician,10,1,1,1,25,0.7370246043552446,0,Legitimate,0.0226666666666666,0,Legitimate,Low,27.5517,-81.8074,28.246572,-81.56172099999999
2019-01-01 10:53:07,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,1.86,M,Tyaskin,MD,21865,470,Music tutor,10,1,1,1,53,0.7416431323622009,0,Legitimate,0.0163571428571428,0,Legitimate,Low,38.2833,-75.8465,38.729322,-75.253964
2019-01-01 10:53:23,fraud_Dickinson Ltd,misc_pos,4.64,M,Sontag,MS,39665,1196,"Librarian, academic",10,1,1,1,60,0.8862374635017406,0,Legitimate,0.029619257086999,0,Legitimate,Low,31.6453,-90.1801,30.804017,-90.458775
2019-01-01 10:53:43,fraud_Denesik and Sons,shopping_pos,8.07,M,Cuyahoga Falls,OH,44223,47772,Equities trader,10,1,1,1,52,0.8300625825526674,0,Legitimate,0.0399523809523809,0,Legitimate,Low,41.1464,-81.5107,41.826473,-81.034775
2019-01-01 10:53:58,fraud_Lockman Ltd,grocery_pos,94.37,M,Cokeburg,PA,15324,632,Dealer,10,1,1,1,29,0.5811389765297137,0,Legitimate,0.0115,0,Legitimate,Low,40.1008,-80.0652,39.519721,-80.056851
2019-01-01 10:54:48,fraud_Erdman-Kertzmann,gas_transport,64.52,M,Tallmansville,WV,26237,571,Accounting technician,10,1,1,1,51,1.14334720939048,0,Legitimate,0.0516486291486291,0,Legitimate,Low,38.8564,-80.158,38.06783,-79.330111
2019-01-01 10:55:00,fraud_Emard Inc,gas_transport,74.15,F,Colton,WA,99113,761,Chief Marketing Officer,10,1,1,1,75,0.8146859285178629,0,Legitimate,0.0335198135198135,0,Legitimate,Low,46.5901,-117.1692,46.902305,-116.41671
2019-01-01 10:56:02,fraud_Emard Inc,gas_transport,45.95,F,Conway,WA,98238,85,"Research officer, political party",10,1,1,1,34,0.4456638751851092,0,Legitimate,0.0502301587301587,0,Legitimate,Low,48.34,-122.3456,47.989002,-122.070979
2019-01-01 10:57:08,fraud_Schmeler Inc,misc_pos,1.13,F,Gregory,AR,72059,37,"Lecturer, further education",10,1,1,1,60,0.544376115791278,0,Legitimate,0.0349444868856633,0,Legitimate,Low,35.1791,-91.2594,34.63487,-91.246788
2019-01-01 10:58:26,fraud_Pacocha-O'Reilly,grocery_pos,147.49,F,May,TX,76857,1791,Corporate investment banker,10,1,1,1,53,1.0070207867988614,0,Legitimate,0.0194999999999999,0,Legitimate,Low,31.9571,-98.9656,31.044947,-98.538906
2019-01-01 10:59:38,fraud_Goyette Inc,shopping_net,1.12,F,Brownville,NY,13615,1271,"Producer, radio",10,1,1,1,60,0.1059594913398457,0,Legitimate,0.0603847402597402,0,Legitimate,Low,44.0577,-76.0196,43.956833,-76.052054
2019-01-01 10:59:38,fraud_Kunze Inc,grocery_pos,193.5,F,Fort Myers,FL,33967,224256,Paramedic,10,1,1,1,33,0.9644593600530796,0,Legitimate,0.0316071428571428,0,Legitimate,Low,26.4722,-81.8122,27.436645,-81.806937
2019-01-01 10:59:42,"fraud_Olson, Becker and Koch",gas_transport,64.71,F,Plainfield,NJ,7060,71485,Leisure centre manager,10,1,1,1,44,1.0610967240459204,0,Legitimate,0.0460238095238095,0,Legitimate,Low,40.6152,-74.415,39.96065,-75.250159
2019-01-01 11:02:23,"fraud_Rippin, Kub and Mann",misc_net,1.43,F,Juliette,GA,31046,3343,Theatre manager,11,1,1,1,28,0.4408910790138489,0,Legitimate,0.0498769841269841,0,Legitimate,Low,33.1194,-83.8235,33.333827,-83.438265
2019-01-01 11:02:29,"fraud_Parisian, Schiller and Altenwerth",misc_net,6.79,F,Westerville,NE,68881,73,Product designer,11,1,1,1,83,1.1539750045351895,0,Legitimate,0.0495277777777777,0,Legitimate,Low,41.4193,-99.3844,40.765904,-98.433226
2019-01-01 11:02:45,"fraud_Jenkins, Hauck and Friesen",gas_transport,40.63,F,Viola,AR,72583,1679,Psychiatric nurse,11,1,1,1,32,0.9228503281139424,0,Legitimate,0.0197121212121212,0,Legitimate,Low,36.3924,-91.9932,36.45081,-91.0722
2019-01-01 11:03:54,fraud_Volkman-Predovic,shopping_net,43.26,F,River,KY,41254,571,Quarry manager,11,1,1,1,87,0.1014754513022638,0,Legitimate,0.0441704545454545,0,Legitimate,Low,37.8795,-82.7251,37.854584,-82.626731
2019-01-01 11:05:27,"fraud_Zieme, Bode and Dooley",gas_transport,59.39,F,Beaver Falls,PA,15010,28425,Podiatrist,11,1,1,1,18,0.4236924998167937,0,Legitimate,0.0594974192474192,0,Legitimate,Low,40.7687,-80.3592,40.706325,-80.778276
2019-01-01 11:05:33,fraud_Mraz-Herzog,gas_transport,62.6,M,Norwalk,OH,44857,23805,Copy,11,1,1,1,48,0.9757030239519594,0,Legitimate,0.022021645021645,0,Legitimate,Low,41.2403,-82.6078,42.184382,-82.36141500000001
2019-01-01 11:05:46,fraud_Boyer PLC,misc_pos,50.47,F,Sebring,FL,33872,50835,Environmental consultant,11,1,1,1,32,0.4264669785974057,0,Legitimate,0.0703095238095238,0,Legitimate,Low,27.4703,-81.4872,27.293747,-81.875405
2019-01-01 11:05:50,fraud_Dooley-Thompson,misc_net,1.85,M,Mooresville,NC,28117,69793,Control and instrumentation engineer,11,1,1,1,65,0.996002077144932,0,Legitimate,0.0506222943722943,0,Legitimate,Low,35.584,-80.8685,34.713353999999995,-81.352231
2019-01-01 11:06:24,fraud_Gislason Group,misc_pos,6.7,F,Dallas,TX,75218,1263321,"Designer, ceramics/pottery",11,1,1,1,43,0.9732010741614506,0,Legitimate,0.0765281385281385,0,Legitimate,Low,32.8463,-96.6972,32.935745000000004,-95.728118
2019-01-01 11:06:42,fraud_Dickinson Ltd,misc_pos,29.99,M,Elk Rapids,MI,49629,2223,Chief Financial Officer,11,1,1,1,32,0.752107857574957,0,Legitimate,0.026090909090909,0,Legitimate,Low,44.8955,-85.4082,45.100435,-84.684551
2019-01-01 11:06:52,fraud_Bartoletti-Wunsch,gas_transport,43.45,F,Marathon,TX,79842,498,Lexicographer,11,1,1,1,28,1.0106437752927584,0,Legitimate,0.0322301587301587,0,Legitimate,Low,30.1886,-103.2214,29.252693,-102.839983
2019-01-01 11:07:57,fraud_Parisian and Sons,gas_transport,68.73,M,Des Moines,IA,50314,222785,Interior and spatial designer,11,1,1,1,37,1.0008268929904969,0,Legitimate,0.0274523809523809,0,Legitimate,Low,41.603,-93.633,41.140042,-94.520313
2019-01-01 11:07:59,fraud_Ledner-Pfannerstill,gas_transport,69.41,M,Lonsdale,MN,55046,5211,Chief Strategy Officer,11,1,1,1,31,0.4131553415750534,0,Legitimate,0.0230238095238095,0,Legitimate,Low,44.4477,-93.4252,44.749084,-93.707804
2019-01-01 11:08:07,fraud_Deckow-O'Conner,grocery_pos,161.29,F,Gardiner,OR,97441,260,"Engineer, maintenance",11,1,1,1,62,0.9899891164740194,0,Legitimate,0.1103449605949605,0,Legitimate,Low,43.7857,-124.1437,44.461804,-124.866861
2019-01-01 11:08:34,fraud_Dicki Ltd,grocery_net,79.26,F,Holcomb,KS,67851,2691,Arboriculturist,11,1,1,1,25,0.652926598533095,0,Legitimate,0.068579365079365,0,Legitimate,Low,37.9931,-100.9893,37.359104,-101.145384
2019-01-01 11:09:16,"fraud_Goldner, Kovacek and Abbott",grocery_pos,99.65,M,Manderson,SD,57756,1126,Volunteer coordinator,11,1,1,1,38,0.7834818618711038,0,Legitimate,0.0361666666666666,0,Legitimate,Low,43.3526,-102.5411,43.12714,-103.291441
